id,teamId,nameAndSubstatValue,statValue,rank,type,statFormat,substatFormat
935379,8586,"{'name': 'Dejan Kulusevski', 'substatValue': '0.00'}",0.04,44,players,fraction,fraction
243138,8668,"{'name': 'James Tarkowski', 'substatValue': '0.00'}",0.04,45,players,fraction,fraction
295062,8657,"{'name': 'John Egan', 'substatValue': '0.00'}",0.04,46,players,fraction,fraction
290410,8668,"{'name': 'Michael Keane', 'substatValue': '0.00'}",0.04,47,players,fraction,fraction
210971,8657,"{'name': 'Oliver Norwood', 'substatValue': '0.00'}",0.04,48,players,fraction,fraction
688273,9937,"{'name': 'Vitaly Janelt', 'substatValue': '0.00'}",0.04,49,players,fraction,fraction
724306,8586,"{'name': 'Yves Bissouma', 'substatValue': '0.00'}",0.04,50,players,fraction,fraction
797908,8586,"{'name': 'Emerson Royal', 'substatValue': '1.00'}",0.03,51,players,fraction,fraction
816325,10252,"{'name': 'Boubacar Kamara', 'substatValue': '0.00'}",0.03,52,players,fraction,fraction
613182,8678,"{'name': 'Joe Rothwell', 'substatValue': '0.00'}",0.03,53,players,fraction,fraction
1097466,8586,"{'name': 'Micky van de Ven', 'substatValue': '0.00'}",0.03,54,players,fraction,fraction
209405,8650,"{'name': 'Virgil van Dijk', 'substatValue': '0.00'}",0.03,55,players,fraction,fraction
846005,8650,"{'name': 'Dominik Szoboszlai', 'substatValue': '0.00'}",0.02,56,players,fraction,fraction
974618,10204,"{'name': 'Jan Paul van Hecke', 'substatValue': '0.00'}",0.02,57,players,fraction,fraction
466672,9826,"{'name': 'Jefferson Lerma', 'substatValue': '0.00'}",0.02,58,players,fraction,fraction
862608,10204,"{'name': 'Kaoru Mitoma', 'substatValue': '0.00'}",0.02,59,players,fraction,fraction
556972,9879,"{'name': 'Sasa Lukic', 'substatValue': '0.00'}",0.02,60,players,fraction,fraction
951954,9826,"{'name': 'Cheick Oumar Doucouré', 'substatValue': '0.00'}",0.01,61,players,fraction,fraction
541330,8346,"{'name': 'Marvelous Nakamba', 'substatValue': '0.00'}",0.01,62,players,fraction,fraction
