id,teamId,nameAndSubstatValue,statValue,rank,type,statFormat,substatFormat
154280,9826,"{'name': 'Jordan Ayew', 'substatValue': '80.5%'}",33.0,62,players,fraction,percent
210971,8657,"{'name': 'Oliver Norwood', 'substatValue': '75.0%'}",33.0,63,players,fraction,percent
820140,8650,"{'name': 'Ibrahima Konaté', 'substatValue': '84.2%'}",32.0,64,players,fraction,percent
846005,8650,"{'name': 'Dominik Szoboszlai', 'substatValue': '82.1%'}",32.0,65,players,fraction,percent
502420,9879,"{'name': 'Harrison Reed', 'substatValue': '83.8%'}",31.0,66,players,fraction,percent
1195281,8678,"{'name': 'Milos Kerkez', 'substatValue': '77.5%'}",31.0,67,players,fraction,percent
1187213,8191,"{'name': 'James Trafford', 'substatValue': '70.5%'}",31.0,68,players,fraction,percent
1279764,8191,"{'name': 'Ameen Al Dakhil', 'substatValue': '83.3%'}",30.0,69,players,fraction,percent
210111,10252,"{'name': 'Lucas Digne', 'substatValue': '78.4%'}",29.0,70,players,fraction,percent
1185748,8668,"{'name': 'Amadou Onana', 'substatValue': '87.1%'}",27.0,71,players,fraction,percent
243138,8668,"{'name': 'James Tarkowski', 'substatValue': '75.0%'}",27.0,72,players,fraction,percent
176186,8678,"{'name': 'Neto', 'substatValue': '69.2%'}",27.0,73,players,fraction,percent
209405,8650,"{'name': 'Virgil van Dijk', 'substatValue': '78.8%'}",26.0,74,players,fraction,percent
494417,9879,"{'name': 'Harry Wilson', 'substatValue': '92.6%'}",25.0,75,players,fraction,percent
789571,8455,"{'name': 'Robert Sánchez', 'substatValue': '80.0%'}",24.0,76,players,fraction,percent
760712,8650,"{'name': 'Trent Alexander-Arnold', 'substatValue': '63.2%'}",24.0,77,players,fraction,percent
562892,9937,"{'name': 'Rico Henry', 'substatValue': '79.3%'}",23.0,78,players,fraction,percent
352887,8668,"{'name': 'Abdoulaye Doucouré', 'substatValue': '84.6%'}",22.0,79,players,fraction,percent
617310,8654,"{'name': 'Naif Aguerd', 'substatValue': '75.9%'}",22.0,80,players,fraction,percent
23354,8668,"{'name': 'Ashley Young', 'substatValue': '71.0%'}",22.0,81,players,fraction,percent
267371,8654,"{'name': 'Emerson', 'substatValue': '71.0%'}",22.0,82,players,fraction,percent
1112684,8668,"{'name': 'Nathan Patterson', 'substatValue': '56.4%'}",22.0,83,players,fraction,percent
775614,10203,"{'name': 'Ryan Yates', 'substatValue': '80.8%'}",21.0,84,players,fraction,percent
246331,10203,"{'name': 'Willy Boly', 'substatValue': '77.8%'}",21.0,85,players,fraction,percent
923312,9937,"{'name': 'Bryan Mbeumo', 'substatValue': '75.0%'}",21.0,86,players,fraction,percent
491883,8654,"{'name': 'Said Benrahma', 'substatValue': '75.0%'}",21.0,87,players,fraction,percent
